"Dist Code","Year","State Code","State Name","Dist Name","TOTAL CURRENT PRICES (Millions in Rs)"
"200","2008 (2004)","12","Uttar Pradesh","Budaun","63745"
"200","2009 (2004)","12","Uttar Pradesh","Budaun","82904"
"200","2010 (2004)","12","Uttar Pradesh","Budaun","98198"
"200","2011 (2004)","12","Uttar Pradesh","Budaun","114363"
"200","2012 (2004)","12","Uttar Pradesh","Budaun","131282"
"200","2013 (2004)","12","Uttar Pradesh","Budaun","152842"
"201","2007 (2004)","12","Uttar Pradesh","Moradabad","108975"
"201","2008 (2004)","12","Uttar Pradesh","Moradabad","129680"
"201","2009 (2004)","12","Uttar Pradesh","Moradabad","143342"
"201","2010 (2004)","12","Uttar Pradesh","Moradabad","175182"
"201","2011 (2004)","12","Uttar Pradesh","Moradabad","203392"
"201","2012 (2004)","12","Uttar Pradesh","Moradabad","235156"
"201","2013 (2004)","12","Uttar Pradesh","Moradabad","274107"
"202","2007 (2004)","12","Uttar Pradesh","Shahjahanpur","52825"
"202","2008 (2004)","12","Uttar Pradesh","Shahjahanpur","64099"
"202","2009 (2004)","12","Uttar Pradesh","Shahjahanpur","75971"
"202","2010 (2004)","12","Uttar Pradesh","Shahjahanpur","91122"
"202","2011 (2004)","12","Uttar Pradesh","Shahjahanpur","104031"
"202","2012 (2004)","12","Uttar Pradesh","Shahjahanpur","114838"
"202","2013 (2004)","12","Uttar Pradesh","Shahjahanpur","131420"
"203","2007 (2004)","12","Uttar Pradesh","Pilibhit","37247"
"203","2008 (2004)","12","Uttar Pradesh","Pilibhit","45010"
"203","2009 (2004)","12","Uttar Pradesh","Pilibhit","52502"
"203","2010 (2004)","12","Uttar Pradesh","Pilibhit","62415"
"203","2011 (2004)","12","Uttar Pradesh","Pilibhit","70251"
"203","2012 (2004)","12","Uttar Pradesh","Pilibhit","77458"
"203","2013 (2004)","12","Uttar Pradesh","Pilibhit","87752"
"204","2007 (2004)","12","Uttar Pradesh","Rampur","36826"
"204","2008 (2004)","12","Uttar Pradesh","Rampur","42500"
"204","2009 (2004)","12","Uttar Pradesh","Rampur","48525"
"204","2010 (2004)","12","Uttar Pradesh","Rampur","55621"
"204","2011 (2004)","12","Uttar Pradesh","Rampur","61642"
"204","2012 (2004)","12","Uttar Pradesh","Rampur","68825"
"204","2013 (2004)","12","Uttar Pradesh","Rampur","78150"
"205","2007 (2004)","12","Uttar Pradesh","Bijnor","93286"
"205","2008 (2004)","12","Uttar Pradesh","Bijnor","106176"
"205","2009 (2004)","12","Uttar Pradesh","Bijnor","123080"
"205","2010 (2004)","12","Uttar Pradesh","Bijnor","148299"
"205","2011 (2004)","12","Uttar Pradesh","Bijnor","163300"
"205","2012 (2004)","12","Uttar Pradesh","Bijnor","179992"
"205","2013 (2004)","12","Uttar Pradesh","Bijnor","203173"
"206","2007 (2004)","12","Uttar Pradesh","Farrukhabad","30117"
"206","2008 (2004)","12","Uttar Pradesh","Farrukhabad","37274"
"206","2009 (2004)","12","Uttar Pradesh","Farrukhabad","45793"
"206","2010 (2004)","12","Uttar Pradesh","Farrukhabad","45155"
"206","2011 (2004)","12","Uttar Pradesh","Farrukhabad","50962"
"206","2012 (2004)","12","Uttar Pradesh","Farrukhabad","57149"
"206","2013 (2004)","12","Uttar Pradesh","Farrukhabad","65179"
"207","2007 (2004)","12","Uttar Pradesh","Etawah","27100"
"207","2008 (2004)","12","Uttar Pradesh","Etawah","32399"
"207","2009 (2004)","12","Uttar Pradesh","Etawah","38677"
"207","2010 (2004)","12","Uttar Pradesh","Etawah","47658"
"207","2011 (2004)","12","Uttar Pradesh","Etawah","53716"
"207","2012 (2004)","12","Uttar Pradesh","Etawah","60310"
"207","2013 (2004)","12","Uttar Pradesh","Etawah","68684"
"209","2007 (2004)","12","Uttar Pradesh","Fatehpur","36751"
"209","2008 (2004)","12","Uttar Pradesh","Fatehpur","42595"
"209","2009 (2004)","12","Uttar Pradesh","Fatehpur","48818"
"209","2010 (2004)","12","Uttar Pradesh","Fatehpur","53732"
"209","2011 (2004)","12","Uttar Pradesh","Fatehpur","60480"
"209","2012 (2004)","12","Uttar Pradesh","Fatehpur","67333"
"209","2013 (2004)","12","Uttar Pradesh","Fatehpur","76396"
"210","2007 (2004)","12","Uttar Pradesh","Allahabad","135033"
"210","2008 (2004)","12","Uttar Pradesh","Allahabad","159755"
"210","2009 (2004)","12","Uttar Pradesh","Allahabad","194176"
"210","2010 (2004)","12","Uttar Pradesh","Allahabad","209301"
"210","2011 (2004)","12","Uttar Pradesh","Allahabad","235429"
"210","2012 (2004)","12","Uttar Pradesh","Allahabad","269517"
"210","2013 (2004)","12","Uttar Pradesh","Allahabad","313670"
"211","2007 (2004)","12","Uttar Pradesh","Jhansi","53315"
"211","2008 (2004)","12","Uttar Pradesh","Jhansi","64263"
"211","2009 (2004)","12","Uttar Pradesh","Jhansi","78596"
"211","2010 (2004)","12","Uttar Pradesh","Jhansi","90773"
"211","2011 (2004)","12","Uttar Pradesh","Jhansi","102681"
"211","2012 (2004)","12","Uttar Pradesh","Jhansi","117644"
"211","2013 (2004)","12","Uttar Pradesh","Jhansi","136365"
"213","2007 (2004)","12","Uttar Pradesh","Jalaun","28165"
"213","2008 (2004)","12","Uttar Pradesh","Jalaun","33055"
"213","2009 (2004)","12","Uttar Pradesh","Jalaun","38183"
"213","2010 (2004)","12","Uttar Pradesh","Jalaun","42530"
"213","2011 (2004)","12","Uttar Pradesh","Jalaun","46563"
"213","2012 (2004)","12","Uttar Pradesh","Jalaun","52349"
"213","2013 (2004)","12","Uttar Pradesh","Jalaun","59381"
"214","2007 (2004)","12","Uttar Pradesh","Hamirpur","18661"
"214","2008 (2004)","12","Uttar Pradesh","Hamirpur","21464"
"214","2009 (2004)","12","Uttar Pradesh","Hamirpur","25050"
"214","2010 (2004)","12","Uttar Pradesh","Hamirpur","27763"
"214","2011 (2004)","12","Uttar Pradesh","Hamirpur","29990"
"214","2012 (2004)","12","Uttar Pradesh","Hamirpur","32890"
"214","2013 (2004)","12","Uttar Pradesh","Hamirpur","37224"
"215","2007 (2004)","12","Uttar Pradesh","Banda","25030"
"215","2008 (2004)","12","Uttar Pradesh","Banda","28654"
"215","2009 (2004)","12","Uttar Pradesh","Banda","32519"
"215","2010 (2004)","12","Uttar Pradesh","Banda","36661"
"215","2011 (2004)","12","Uttar Pradesh","Banda","39766"
"215","2012 (2004)","12","Uttar Pradesh","Banda","43446"
"215","2013 (2004)","12","Uttar Pradesh","Banda","49352"
"216","2007 (2004)","12","Uttar Pradesh","Varanasi","104128"
"216","2008 (2004)","12","Uttar Pradesh","Varanasi","119888"
"216","2009 (2004)","12","Uttar Pradesh","Varanasi","143325"
"216","2010 (2004)","12","Uttar Pradesh","Varanasi","164128"
"216","2011 (2004)","12","Uttar Pradesh","Varanasi","183470"
"216","2012 (2004)","12","Uttar Pradesh","Varanasi","208962"
"216","2013 (2004)","12","Uttar Pradesh","Varanasi","242546"
"217","2007 (2004)","12","Uttar Pradesh","Mirzpur","35389"
"217","2008 (2004)","12","Uttar Pradesh","Mirzpur","41575"
"217","2009 (2004)","12","Uttar Pradesh","Mirzpur","48876"
"217","2010 (2004)","12","Uttar Pradesh","Mirzpur","53388"
"217","2011 (2004)","12","Uttar Pradesh","Mirzpur","57595"
"217","2012 (2004)","12","Uttar Pradesh","Mirzpur","63916"
"217","2013 (2004)","12","Uttar Pradesh","Mirzpur","73473"
"218","2007 (2004)","12","Uttar Pradesh","Jaunpur","56916"
"218","2008 (2004)","12","Uttar Pradesh","Jaunpur","65765"
"218","2009 (2004)","12","Uttar Pradesh","Jaunpur","75139"
"218","2010 (2004)","12","Uttar Pradesh","Jaunpur","87908"
"218","2011 (2004)","12","Uttar Pradesh","Jaunpur","97611"
"218","2012 (2004)","12","Uttar Pradesh","Jaunpur","109182"
"218","2013 (2004)","12","Uttar Pradesh","Jaunpur","125604"
"219","2007 (2004)","12","Uttar Pradesh","Ghazipur","45150"
"219","2008 (2004)","12","Uttar Pradesh","Ghazipur","53648"
"219","2009 (2004)","12","Uttar Pradesh","Ghazipur","62258"
"219","2010 (2004)","12","Uttar Pradesh","Ghazipur","70946"
"219","2011 (2004)","12","Uttar Pradesh","Ghazipur","80379"
"219","2012 (2004)","12","Uttar Pradesh","Ghazipur","91815"
"219","2013 (2004)","12","Uttar Pradesh","Ghazipur","106520"
"220","2007 (2004)","12","Uttar Pradesh","Ballia","40390"
"220","2008 (2004)","12","Uttar Pradesh","Ballia","48207"
"220","2009 (2004)","12","Uttar Pradesh","Ballia","56398"
"220","2010 (2004)","12","Uttar Pradesh","Ballia","65314"
"220","2011 (2004)","12","Uttar Pradesh","Ballia","72499"
"220","2012 (2004)","12","Uttar Pradesh","Ballia","82189"
"220","2013 (2004)","12","Uttar Pradesh","Ballia","94797"
"221","2007 (2004)","12","Uttar Pradesh","Gorakhpur","76853"
"221","2008 (2004)","12","Uttar Pradesh","Gorakhpur","88365"
"221","2009 (2004)","12","Uttar Pradesh","Gorakhpur","108830"
"221","2010 (2004)","12","Uttar Pradesh","Gorakhpur","118269"
"221","2011 (2004)","12","Uttar Pradesh","Gorakhpur","130147"
"221","2012 (2004)","12","Uttar Pradesh","Gorakhpur","145322"
"221","2013 (2004)","12","Uttar Pradesh","Gorakhpur","162986"
"222","2007 (2004)","12","Uttar Pradesh","Deoria","39372"
"222","2008 (2004)","12","Uttar Pradesh","Deoria","45913"
"222","2009 (2004)","12","Uttar Pradesh","Deoria","54505"
"222","2010 (2004)","12","Uttar Pradesh","Deoria","64881"
"222","2011 (2004)","12","Uttar Pradesh","Deoria","73186"
"222","2012 (2004)","12","Uttar Pradesh","Deoria","83790"
"222","2013 (2004)","12","Uttar Pradesh","Deoria","96727"
"223","2007 (2004)","12","Uttar Pradesh","Basti","35254"
"223","2008 (2004)","12","Uttar Pradesh","Basti","36430"
"223","2009 (2004)","12","Uttar Pradesh","Basti","44842"
"223","2010 (2004)","12","Uttar Pradesh","Basti","51897"
"223","2011 (2004)","12","Uttar Pradesh","Basti","59508"
"223","2012 (2004)","12","Uttar Pradesh","Basti","69921"
"223","2013 (2004)","12","Uttar Pradesh","Basti","83752"
"224","2007 (2004)","12","Uttar Pradesh","Azamgarh","66302"
"224","2008 (2004)","12","Uttar Pradesh","Azamgarh","76250"
"224","2009 (2004)","12","Uttar Pradesh","Azamgarh","86958"
"224","2010 (2004)","12","Uttar Pradesh","Azamgarh","107706"
"224","2011 (2004)","12","Uttar Pradesh","Azamgarh","123440"
"224","2012 (2004)","12","Uttar Pradesh","Azamgarh","144060"
"224","2013 (2004)","12","Uttar Pradesh","Azamgarh","171882"
"225","2007 (2004)","12","Uttar Pradesh","Lucknow","189542"
"225","2008 (2004)","12","Uttar Pradesh","Lucknow","218335"
"225","2009 (2004)","12","Uttar Pradesh","Lucknow","258892"
"225","2010 (2004)","12","Uttar Pradesh","Lucknow","291480"
"225","2011 (2004)","12","Uttar Pradesh","Lucknow","322624"
"225","2012 (2004)","12","Uttar Pradesh","Lucknow","368836"
"225","2013 (2004)","12","Uttar Pradesh","Lucknow","440411"
"226","2007 (2004)","12","Uttar Pradesh","Unnao","44757"
"226","2008 (2004)","12","Uttar Pradesh","Unnao","53648"
"226","2009 (2004)","12","Uttar Pradesh","Unnao","59413"
"226","2010 (2004)","12","Uttar Pradesh","Unnao","75625"
"226","2011 (2004)","12","Uttar Pradesh","Unnao","87344"
"226","2012 (2004)","12","Uttar Pradesh","Unnao","99315"
"226","2013 (2004)","12","Uttar Pradesh","Unnao","114639"
"227","2007 (2004)","12","Uttar Pradesh","Rae-Bareily","43631"
"227","2008 (2004)","12","Uttar Pradesh","Rae-Bareily","54939"
"227","2009 (2004)","12","Uttar Pradesh","Rae-Bareily","62823"
"227","2010 (2004)","12","Uttar Pradesh","Rae-Bareily","80313"
"227","2011 (2004)","12","Uttar Pradesh","Rae-Bareily","92140"
"227","2012 (2004)","12","Uttar Pradesh","Rae-Bareily","105274"
"227","2013 (2004)","12","Uttar Pradesh","Rae-Bareily","121566"
"228","2007 (2004)","12","Uttar Pradesh","Sitapur","57149"
"228","2008 (2004)","12","Uttar Pradesh","Sitapur","69695"
"228","2009 (2004)","12","Uttar Pradesh","Sitapur","79040"
"228","2010 (2004)","12","Uttar Pradesh","Sitapur","86600"
"228","2011 (2004)","12","Uttar Pradesh","Sitapur","98163"
"228","2012 (2004)","12","Uttar Pradesh","Sitapur","110642"
"228","2013 (2004)","12","Uttar Pradesh","Sitapur","126502"
"229","2007 (2004)","12","Uttar Pradesh","Hardoi","52041"
"229","2008 (2004)","12","Uttar Pradesh","Hardoi","63693"
"229","2009 (2004)","12","Uttar Pradesh","Hardoi","70783"
"229","2010 (2004)","12","Uttar Pradesh","Hardoi","80512"
"229","2011 (2004)","12","Uttar Pradesh","Hardoi","94727"
"229","2012 (2004)","12","Uttar Pradesh","Hardoi","109056"
"229","2013 (2004)","12","Uttar Pradesh","Hardoi","127240"
"230","2007 (2004)","12","Uttar Pradesh","Kheri","67865"
"230","2008 (2004)","12","Uttar Pradesh","Kheri","60739"
"230","2009 (2004)","12","Uttar Pradesh","Kheri","69751"
"230","2010 (2004)","12","Uttar Pradesh","Kheri","78479"
"230","2011 (2004)","12","Uttar Pradesh","Kheri","88815"
"230","2012 (2004)","12","Uttar Pradesh","Kheri","98935"
"230","2013 (2004)","12","Uttar Pradesh","Kheri","112855"
"231","2007 (2004)","12","Uttar Pradesh","Faizabad","42404"
"231","2008 (2004)","12","Uttar Pradesh","Faizabad","47102"
"231","2009 (2004)","12","Uttar Pradesh","Faizabad","52397"
"231","2010 (2004)","12","Uttar Pradesh","Faizabad","60857"
"231","2011 (2004)","12","Uttar Pradesh","Faizabad","68029"
"231","2012 (2004)","12","Uttar Pradesh","Faizabad","75972"
"231","2013 (2004)","12","Uttar Pradesh","Faizabad","86605"
"232","2007 (2004)","12","Uttar Pradesh","Gonda","43201"
"232","2008 (2004)","12","Uttar Pradesh","Gonda","51926"
"232","2009 (2004)","12","Uttar Pradesh","Gonda","62036"
"232","2010 (2004)","12","Uttar Pradesh","Gonda","68621"
"232","2011 (2004)","12","Uttar Pradesh","Gonda","77710"
"232","2012 (2004)","12","Uttar Pradesh","Gonda","89558"
"232","2013 (2004)","12","Uttar Pradesh","Gonda","104066"
"233","2007 (2004)","12","Uttar Pradesh","Bahraich","37262"
"233","2008 (2004)","12","Uttar Pradesh","Bahraich","44609"
"233","2009 (2004)","12","Uttar Pradesh","Bahraich","45133"
"233","2010 (2004)","12","Uttar Pradesh","Bahraich","52521"
"233","2011 (2004)","12","Uttar Pradesh","Bahraich","60844"
"233","2012 (2004)","12","Uttar Pradesh","Bahraich","70800"
"233","2013 (2004)","12","Uttar Pradesh","Bahraich","83460"
"234","2007 (2004)","12","Uttar Pradesh","Sultanpur","50288"
"234","2008 (2004)","12","Uttar Pradesh","Sultanpur","59498"
"234","2009 (2004)","12","Uttar Pradesh","Sultanpur","77402"
"234","2010 (2004)","12","Uttar Pradesh","Sultanpur","92082"
"234","2011 (2004)","12","Uttar Pradesh","Sultanpur","104507"
"234","2012 (2004)","12","Uttar Pradesh","Sultanpur","118384"
"234","2013 (2004)","12","Uttar Pradesh","Sultanpur","135957"
"235","2007 (2004)","12","Uttar Pradesh","Pratapgarh","37600"
"235","2008 (2004)","12","Uttar Pradesh","Pratapgarh","43600"
"235","2009 (2004)","12","Uttar Pradesh","Pratapgarh","50054"
"235","2010 (2004)","12","Uttar Pradesh","Pratapgarh","59263"
"235","2011 (2004)","12","Uttar Pradesh","Pratapgarh","66479"
"235","2012 (2004)","12","Uttar Pradesh","Pratapgarh","76109"
"235","2013 (2004)","12","Uttar Pradesh","Pratapgarh","88655"
"236","2007 (2004)","12","Uttar Pradesh","Barabanki","44671"
"236","2008 (2004)","12","Uttar Pradesh","Barabanki","52541"
"236","2009 (2004)","12","Uttar Pradesh","Barabanki","56900"
"236","2010 (2004)","12","Uttar Pradesh","Barabanki","67582"
"236","2011 (2004)","12","Uttar Pradesh","Barabanki","75778"
"236","2012 (2004)","12","Uttar Pradesh","Barabanki","84852"
"236","2013 (2004)","12","Uttar Pradesh","Barabanki","97029"
"237","2007 (2004)","16","Uttarakhand","Nainital","43429"
"237","2008 (2004)","16","Uttarakhand","Nainital","51635"
"237","2009 (2004)","16","Uttarakhand","Nainital","65068"
"237","2010 (2004)","16","Uttarakhand","Nainital","77014"
"237","2011 (2004)","16","Uttarakhand","Nainital","89312"
"237","2012 (2004)","16","Uttarakhand","Nainital","103630"
"237","2013 (2004)","16","Uttarakhand","Nainital","120155"
"238","2007 (2004)","16","Uttarakhand","Almorah","18089"
"238","2008 (2004)","16","Uttarakhand","Almorah","21611"
"238","2009 (2004)","16","Uttarakhand","Almorah","26671"
"238","2010 (2004)","16","Uttarakhand","Almorah","32382"
"238","2011 (2004)","16","Uttarakhand","Almorah","36697"
"238","2012 (2004)","16","Uttarakhand","Almorah","43092"
"238","2013 (2004)","16","Uttarakhand","Almorah","49775"
"239","2007 (2004)","16","Uttarakhand","Pithorgarh","17787"
"239","2008 (2004)","16","Uttarakhand","Pithorgarh","21168"
"239","2009 (2004)","16","Uttarakhand","Pithorgarh","26315"
"239","2010 (2004)","16","Uttarakhand","Pithorgarh","30745"
"239","2011 (2004)","16","Uttarakhand","Pithorgarh","35239"
"239","2012 (2004)","16","Uttarakhand","Pithorgarh","40781"
"239","2013 (2004)","16","Uttarakhand","Pithorgarh","47049"
"240","2007 (2004)","16","Uttarakhand","Chamoli","20798"
"240","2008 (2004)","16","Uttarakhand","Chamoli","25269"
"240","2009 (2004)","16","Uttarakhand","Chamoli","31163"
"240","2010 (2004)","16","Uttarakhand","Chamoli","37327"
"240","2011 (2004)","16","Uttarakhand","Chamoli","42568"
"240","2012 (2004)","16","Uttarakhand","Chamoli","49588"
"240","2013 (2004)","16","Uttarakhand","Chamoli","57636"
"241","2007 (2004)","16","Uttarakhand","Uttar Kashi","11911"
"241","2008 (2004)","16","Uttarakhand","Uttar Kashi","14533"
"241","2009 (2004)","16","Uttarakhand","Uttar Kashi","18455"
"241","2010 (2004)","16","Uttarakhand","Uttar Kashi","21897"
"241","2011 (2004)","16","Uttarakhand","Uttar Kashi","25125"
"241","2012 (2004)","16","Uttarakhand","Uttar Kashi","28812"
"241","2013 (2004)","16","Uttarakhand","Uttar Kashi","32829"
"242","2007 (2004)","16","Uttarakhand","Tehri Garhwal","19759"
"242","2008 (2004)","16","Uttarakhand","Tehri Garhwal","23625"
"242","2009 (2004)","16","Uttarakhand","Tehri Garhwal","29250"
"242","2010 (2004)","16","Uttarakhand","Tehri Garhwal","35594"
"242","2011 (2004)","16","Uttarakhand","Tehri Garhwal","40681"
"242","2012 (2004)","16","Uttarakhand","Tehri Garhwal","47891"
"242","2013 (2004)","16","Uttarakhand","Tehri Garhwal","55845"
"243","2007 (2004)","16","Uttarakhand","Garhwal","22236"
"243","2008 (2004)","16","Uttarakhand","Garhwal","26762"
"243","2009 (2004)","16","Uttarakhand","Garhwal","32757"
"243","2010 (2004)","16","Uttarakhand","Garhwal","40104"
"243","2011 (2004)","16","Uttarakhand","Garhwal","47247"
"243","2012 (2004)","16","Uttarakhand","Garhwal","55538"
"243","2013 (2004)","16","Uttarakhand","Garhwal","64101"
"601","2007 (2004)","17","Assam","Cachar","43900"
"601","2008 (2004)","17","Assam","Cachar","51201"
"601","2009 (2004)","17","Assam","Cachar","60305"
"601","2010 (2004)","17","Assam","Cachar","72888"
"601","2011 (2004)","17","Assam","Cachar","81472"
"601","2012 (2004)","17","Assam","Cachar","93467"
"601","2013 (2004)","17","Assam","Cachar","106962"
"602","2007 (2004)","17","Assam","Darrang","14943"
"602","2008 (2004)","17","Assam","Darrang","16589"
"602","2009 (2004)","17","Assam","Darrang","20275"
"602","2010 (2004)","17","Assam","Darrang","25090"
"602","2011 (2004)","17","Assam","Darrang","26717"
"602","2012 (2004)","17","Assam","Darrang","29830"
"602","2013 (2004)","17","Assam","Darrang","33872"
"603","2007 (2004)","17","Assam","Dibrugarh","74677"
"603","2008 (2004)","17","Assam","Dibrugarh","89703"
"603","2009 (2004)","17","Assam","Dibrugarh","105616"
"603","2010 (2004)","17","Assam","Dibrugarh","129165"
"603","2011 (2004)","17","Assam","Dibrugarh","143928"
"603","2012 (2004)","17","Assam","Dibrugarh","160762"
"603","2013 (2004)","17","Assam","Dibrugarh","184687"
"604","2007 (2004)","17","Assam","Goalpara","17322"
"604","2008 (2004)","17","Assam","Goalpara","19947"
"604","2009 (2004)","17","Assam","Goalpara","22951"
"604","2010 (2004)","17","Assam","Goalpara","25924"
"604","2011 (2004)","17","Assam","Goalpara","28178"
"604","2012 (2004)","17","Assam","Goalpara","30518"
"604","2013 (2004)","17","Assam","Goalpara","35487"
"605","2007 (2004)","17","Assam","Kamrup","38672"
"605","2008 (2004)","17","Assam","Kamrup","43971"
"605","2009 (2004)","17","Assam","Kamrup","52239"
"605","2010 (2004)","17","Assam","Kamrup","61189"
"605","2011 (2004)","17","Assam","Kamrup","71658"
"605","2012 (2004)","17","Assam","Kamrup","79290"
"605","2013 (2004)","17","Assam","Kamrup","91532"
"606","2007 (2004)","17","Assam","Karbi Anglong","21690"
"606","2008 (2004)","17","Assam","Karbi Anglong","24614"
"606","2009 (2004)","17","Assam","Karbi Anglong","29641"
"606","2010 (2004)","17","Assam","Karbi Anglong","32876"
"606","2011 (2004)","17","Assam","Karbi Anglong","37169"
"606","2012 (2004)","17","Assam","Karbi Anglong","42176"
"606","2013 (2004)","17","Assam","Karbi Anglong","49288"
"607","2007 (2004)","17","Assam","Lakhimpur","17220"
"607","2008 (2004)","17","Assam","Lakhimpur","18958"
"607","2009 (2004)","17","Assam","Lakhimpur","21355"
"607","2010 (2004)","17","Assam","Lakhimpur","24472"
"607","2011 (2004)","17","Assam","Lakhimpur","27093"
"607","2012 (2004)","17","Assam","Lakhimpur","29830"
"607","2013 (2004)","17","Assam","Lakhimpur","33439"
"608","2007 (2004)","17","Assam","North Cachar Hil / Dima hasao","9084"
"608","2008 (2004)","17","Assam","North Cachar Hil / Dima hasao","10232"
"608","2009 (2004)","17","Assam","North Cachar Hil / Dima hasao","11773"
"608","2010 (2004)","17","Assam","North Cachar Hil / Dima hasao","13623"
"608","2011 (2004)","17","Assam","North Cachar Hil / Dima hasao","15713"
"608","2012 (2004)","17","Assam","North Cachar Hil / Dima hasao","16344"
"608","2013 (2004)","17","Assam","North Cachar Hil / Dima hasao","18535"
"609","2007 (2004)","17","Assam","Nagaon","41173"
"609","2008 (2004)","17","Assam","Nagaon","45593"
"609","2009 (2004)","17","Assam","Nagaon","56729"
"609","2010 (2004)","17","Assam","Nagaon","63770"
"609","2011 (2004)","17","Assam","Nagaon","70580"
"609","2012 (2004)","17","Assam","Nagaon","77758"
"609","2013 (2004)","17","Assam","Nagaon","87911"
"610","2007 (2004)","17","Assam","Sibsagar","66797"
"610","2008 (2004)","17","Assam","Sibsagar","74815"
"610","2009 (2004)","17","Assam","Sibsagar","79152"
"610","2010 (2004)","17","Assam","Sibsagar","92812"
"610","2011 (2004)","17","Assam","Sibsagar","103964"
"610","2012 (2004)","17","Assam","Sibsagar","117116"
"610","2013 (2004)","17","Assam","Sibsagar","133501"
"626","2007 (2004)","18","Himachal Pradesh","Bilashpur","19065"
"626","2008 (2004)","18","Himachal Pradesh","Bilashpur","20256"
"626","2009 (2004)","18","Himachal Pradesh","Bilashpur","23984"
"626","2010 (2004)","18","Himachal Pradesh","Bilashpur","28749"
"626","2011 (2004)","18","Himachal Pradesh","Bilashpur","33691"
"626","2012 (2004)","18","Himachal Pradesh","Bilashpur","38983"
"626","2013 (2004)","18","Himachal Pradesh","Bilashpur","44349"
"627","2007 (2004)","18","Himachal Pradesh","Chamba","20520"
"627","2008 (2004)","18","Himachal Pradesh","Chamba","23617"
"627","2009 (2004)","18","Himachal Pradesh","Chamba","26858"
"627","2010 (2004)","18","Himachal Pradesh","Chamba","30830"
"627","2011 (2004)","18","Himachal Pradesh","Chamba","34181"
"627","2012 (2004)","18","Himachal Pradesh","Chamba","39313"
"627","2013 (2004)","18","Himachal Pradesh","Chamba","44365"
"629","2007 (2004)","18","Himachal Pradesh","Kangra","62296"
"629","2008 (2004)","18","Himachal Pradesh","Kangra","79005"
"629","2009 (2004)","18","Himachal Pradesh","Kangra","92909"
"629","2010 (2004)","18","Himachal Pradesh","Kangra","110915"
"629","2011 (2004)","18","Himachal Pradesh","Kangra","129402"
"629","2012 (2004)","18","Himachal Pradesh","Kangra","150154"
"629","2013 (2004)","18","Himachal Pradesh","Kangra","168039"
"630","2007 (2004)","18","Himachal Pradesh","Kinnaur","7676"
"630","2008 (2004)","18","Himachal Pradesh","Kinnaur","10125"
"630","2009 (2004)","18","Himachal Pradesh","Kinnaur","10816"
"630","2010 (2004)","18","Himachal Pradesh","Kinnaur","11805"
"630","2011 (2004)","18","Himachal Pradesh","Kinnaur","12066"
"630","2012 (2004)","18","Himachal Pradesh","Kinnaur","12378"
"630","2013 (2004)","18","Himachal Pradesh","Kinnaur","13176"
"631","2007 (2004)","18","Himachal Pradesh","Kullu","22501"
"631","2008 (2004)","18","Himachal Pradesh","Kullu","27728"
"631","2009 (2004)","18","Himachal Pradesh","Kullu","31091"
"631","2010 (2004)","18","Himachal Pradesh","Kullu","35187"
"631","2011 (2004)","18","Himachal Pradesh","Kullu","40765"
"631","2012 (2004)","18","Himachal Pradesh","Kullu","46011"
"631","2013 (2004)","18","Himachal Pradesh","Kullu","51175"
"632","2007 (2004)","18","Himachal Pradesh","Lahul & Spiti","3136"
"632","2008 (2004)","18","Himachal Pradesh","Lahul & Spiti","3632"
"632","2009 (2004)","18","Himachal Pradesh","Lahul & Spiti","4017"
"632","2010 (2004)","18","Himachal Pradesh","Lahul & Spiti","4469"
"632","2011 (2004)","18","Himachal Pradesh","Lahul & Spiti","5021"
"632","2012 (2004)","18","Himachal Pradesh","Lahul & Spiti","5612"
"632","2013 (2004)","18","Himachal Pradesh","Lahul & Spiti","6219"
"633","2007 (2004)","18","Himachal Pradesh","Solan","48309"
"633","2008 (2004)","18","Himachal Pradesh","Solan","62204"
"633","2009 (2004)","18","Himachal Pradesh","Solan","74940"
"633","2010 (2004)","18","Himachal Pradesh","Solan","90735"
"633","2011 (2004)","18","Himachal Pradesh","Solan","98970"
"633","2012 (2004)","18","Himachal Pradesh","Solan","109990"
"633","2013 (2004)","18","Himachal Pradesh","Solan","121988"
"634","2007 (2004)","18","Himachal Pradesh","Mandi","36150"
"634","2008 (2004)","18","Himachal Pradesh","Mandi","42061"
"634","2009 (2004)","18","Himachal Pradesh","Mandi","47887"
"634","2010 (2004)","18","Himachal Pradesh","Mandi","62324"
"634","2011 (2004)","18","Himachal Pradesh","Mandi","71132"
"634","2012 (2004)","18","Himachal Pradesh","Mandi","80968"
"634","2013 (2004)","18","Himachal Pradesh","Mandi","90167"
"635","2007 (2004)","18","Himachal Pradesh","Shimla","44386"
"635","2008 (2004)","18","Himachal Pradesh","Shimla","52928"
"635","2009 (2004)","18","Himachal Pradesh","Shimla","60930"
"635","2010 (2004)","18","Himachal Pradesh","Shimla","69768"
"635","2011 (2004)","18","Himachal Pradesh","Shimla","76918"
"635","2012 (2004)","18","Himachal Pradesh","Shimla","85770"
"635","2013 (2004)","18","Himachal Pradesh","Shimla","95414"
"651","2007 (2004)","19","Kerala","Alappuzha","103335"
"651","2008 (2004)","19","Kerala","Alappuzha","122025"
"651","2009 (2004)","19","Kerala","Alappuzha","143497"
"651","2010 (2004)","19","Kerala","Alappuzha","159956"
"651","2011 (2004)","19","Kerala","Alappuzha","186569"
"651","2012 (2004)","19","Kerala","Alappuzha","214322"
